gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000289516	1.238994	0.2582701	0.68759704	0.119652	NA
ENSG00000289517	6.594334	-0.6202103	0.75786655	0.02350812	0.05097854
ENSG00000289519	47.35271	0.4274832	0.28692917	0.06444332	0.1234968
ENSG00000289520	23.90475	0.2990037	0.36223354	0.2399043	0.3675013
ENSG00000289521	2.509297	0.04857716	0.53336238	0.8121713	0.8851845
ENSG00000289523	15.73013	-0.08707306	0.3765237	0.7287375	0.8263319
ENSG00000289526	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000289531	0.6982702	-0.01370856	0.60939799	0.9202037	NA
ENSG00000289532	10.83389	0.1164585	0.41901912	0.6418521	0.7591374
ENSG00000289537	14.17049	0.4364629	0.43809485	0.1062478	0.1889544
ENSG00000289539	0.3411174	-0.004994785	0.6395676	0.960256	NA
ENSG00000289540	0.4646942	0.01818851	0.63645814	0.8627602	NA
ENSG00000289543	4.412413	-0.09764366	0.50537533	0.6629717	0.7749146
ENSG00000289546	6.962926	-0.5138668	0.56648417	0.06337412	0.1217333
ENSG00000289548	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000289550	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000289551	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289552	14.00094	0.1590312	0.39330503	0.5299824	0.6642739
ENSG00000289553	1.744815	0.284245	0.66859644	0.1264236	0.2183591
ENSG00000289554	45.40925	-0.2368234	0.29373049	0.3094826	0.4476978
ENSG00000289555	4.48438	0.313718	0.54715803	0.1968341	0.3125914
ENSG00000289558	25.59031	0.7061517	0.4168533	0.01226376	0.02858349
ENSG00000289559	23.04824	0.096115	0.34061237	0.6966514	0.8009386
ENSG00000289560	1.601248	0.10673	0.57950846	0.5519624	0.6839811
ENSG00000289562	88.69938	0.179129	0.21314652	0.3432633	0.4828268
ENSG00000289565	12.59062	-0.2541776	0.46295067	0.3158417	0.4547799
ENSG00000289567	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000289570	0.316227	0.04226802	0.64287092	0.6772141	NA
ENSG00000289571	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000289574	4.828754	-0.1581264	0.4981054	0.4984952	0.6360917
ENSG00000289579	22.46616	-1.063743	0.50168068	0.001006486	0.002878191
ENSG00000289581	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289584	1.055998	-0.02134204	0.59630908	0.8876298	NA
ENSG00000289585	13.58602	0.2209991	0.40101419	0.3874062	0.5295248
ENSG00000289586	123.5427	0.59516	0.20878373	0.001358059	0.00380467
ENSG00000289588	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000289589	3.952279	0.3446441	0.59174146	0.1451311	0.244319
ENSG00000289590	1.354226	0.03960226	0.57651501	0.8169957	NA
ENSG00000289592	6.257909	-0.2086127	0.48814718	0.3905493	0.5324113
ENSG00000289593	0.5675466	-0.08877778	0.64544646	0.439292	NA
ENSG00000289594	4.938654	0.04284326	0.47792156	0.8539116	0.9124242
ENSG00000289595	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289599	1.814234	0.03814583	0.56587405	0.832172	0.8985503
ENSG00000289602	18.15491	0.4278603	0.41370065	0.1096095	0.1938705
ENSG00000289606	20.55149	0.4786226	0.40232606	0.07454101	0.1399547
ENSG00000289609	100.1235	0.3719486	0.20930581	0.04576796	0.09167302
ENSG00000289611	0.3814828	-0.05409333	0.64538095	0.5955848	NA
ENSG00000289612	3.283657	0.09259555	0.53522144	0.6554437	0.7696842
ENSG00000289613	23.72659	1.46836	0.70218828	0.0002758421	0.0008627253
ENSG00000289614	14.59282	-0.0607026	0.3875389	0.808885	0.8827364
ENSG00000289615	1.77055	0.1379415	0.57206331	0.4719049	0.6106308
ENSG00000289617	0.3509801	-0.005100951	0.63957003	0.9594121	NA
ENSG00000289618	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289626	7.066214	-0.09537962	0.49480161	0.676527	0.7849179
ENSG00000289628	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289629	6.713986	0.0075568	0.45788825	0.9747953	0.9862829
ENSG00000289631	3.651889	0.004807925	0.50378898	0.9825743	0.9899315
ENSG00000289635	2.979161	0.5444662	0.82231025	0.02285125	0.04973986
ENSG00000289637	0.3162413	0.04226922	0.64287113	0.6772056	NA
ENSG00000289639	2.384857	0.06037724	0.56210531	0.7444	0.8376778
ENSG00000289640	0.53832	-0.04452128	0.62763204	0.711168	NA
ENSG00000289642	0.606556	0.04010932	0.63237196	0.7244775	NA
ENSG00000289685	1.667026	0.01898025	0.59019396	0.9037384	0.9436868
ENSG00000289687	3.235625	-0.123214	0.52195844	0.573289	0.7024836
ENSG00000289688	9.663856	0.6094929	0.56324708	0.03650064	0.0752276
ENSG00000289689	0.5573717	0.07875775	0.64292864	0.4874851	NA
ENSG00000289691	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289694	4836.812	-0.5921895	0.04702427	8.387549e-37	1.710455e-35
ENSG00000289697	5.23287	-0.6490332	0.76603645	0.0205691	0.04529708
ENSG00000289698	2.717502	0.1130622	0.5375311	0.5883257	0.715079
ENSG00000289700	6.745079	0.1728377	0.70766363	0.1191681	0.2078283
ENSG00000289701	29.38754	-0.6218432	0.36566979	0.01869725	0.04161335
ENSG00000289716	22.3931	0.5807991	0.5248738	0.04339384	0.08742764
ENSG00000289720	191.3497	-0.7077514	0.24257323	0.000668087	0.001967348
ENSG00000289725	34.91291	0.7918213	0.4183372	0.005630954	0.01408696
ENSG00000289727	51.09247	0.3852485	0.27884723	0.08982006	0.1640086
ENSG00000289731	0.4276156	0.01376479	0.63865615	0.8926022	NA
ENSG00000289738	1.936959	0.1866621	0.61550327	0.2915894	0.427943
ENSG00000289740	90.97716	0.9351787	0.2656164	2.688069e-05	9.699469e-05
ENSG00000289741	0.7884766	0.124847	0.64776465	0.3305547	NA
ENSG00000289744	81.24522	-0.07072172	0.26116802	0.7451626	0.8383222
ENSG00000289745	15.49229	1.408816	0.81801891	0.0006403382	0.001891188
ENSG00000289746	0.4625333	0.06344102	0.643301	0.5549399	NA
ENSG00000289747	29.42621	-0.2130304	0.3362384	0.3883169	0.5302768
ENSG00000289750	13.98234	-0.5375651	0.57809951	0.05465538	0.1069882
ENSG00000289752	0.3828609	-0.05421947	0.64540566	0.5947672	NA
ENSG00000289754	14.54062	3.223341	1.32261113	4.411926e-06	1.750255e-05
ENSG00000289755	28.86391	0.4318443	0.41797743	0.1072769	0.1905207
ENSG00000289757	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289758	2.216152	-0.04159881	0.56675586	0.8168046	0.8879973
ENSG00000289791	5.136425	-0.01367999	0.52031682	0.948316	0.9711723
ENSG00000289809	0.3090271	-0.001732911	0.63951783	0.9862053	NA
ENSG00000289810	365.896	-0.6535323	0.13174267	1.933137e-07	8.721052e-07
ENSG00000289811	80.61932	0.1569527	0.26738182	0.4771916	0.6163087
ENSG00000289814	1.353696	0.03538726	0.58611163	0.8271627	NA
ENSG00000289827	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000289829	1.082942	0.2235016	0.67155395	0.1576344	NA
ENSG00000289835	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000289836	0.3113052	0.04173412	0.64279729	0.6809295	NA
ENSG00000289837	4.131202	0.1332659	0.52637898	0.540809	0.6736071
ENSG00000289840	24.07085	-1.075299	0.47562168	0.0006848693	0.002011935
ENSG00000289841	7.718278	-0.4613163	0.5549145	0.08653919	0.1588195
ENSG00000289842	0.6178539	0.1153255	0.6406571	0.3764405	NA
ENSG00000289843	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289854	1.632245	0.1419315	0.60547096	0.4008993	0.5429479
ENSG00000289855	1.844677	0.0003773347	0.56238377	0.9983398	0.9990643
ENSG00000289858	189.2744	0.2030851	0.15547697	0.1637719	0.2695329
ENSG00000289860	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289863	0.7038856	-0.01745386	0.61752475	0.8915414	NA
ENSG00000289865	0.4624194	0.06341979	0.64330146	0.5550436	NA
ENSG00000289866	0.7880274	0.02332087	0.61363743	0.8606811	NA
ENSG00000289868	0.3016403	0.04066942	0.64265611	0.6883659	NA
ENSG00000289872	1.477516	-0.1162493	0.5795812	0.5218198	0.6565895
ENSG00000289874	0.4903256	0.01739604	0.63507004	0.8707328	NA
ENSG00000289875	0.3168178	-0.005237089	0.63957322	0.9583299	NA
ENSG00000289876	0.3814869	-0.05409362	0.64538102	0.5955828	NA
ENSG00000289878	7.489199	-0.2751085	0.52705115	0.254855	0.3853474
ENSG00000289881	37.40373	0.4758995	0.33707255	0.05879033	0.1140204
ENSG00000289883	2.950614	0.2408245	0.59169238	0.2468592	0.3757034
ENSG00000289885	0.9969491	0.03644124	0.60948653	0.7930372	NA
ENSG00000289887	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000289889	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000289890	8.460608	0.09299347	0.43802705	0.7059441	0.8083371
ENSG00000289891	22.27202	-0.04712558	0.36964552	0.8506041	0.910654
ENSG00000289892	0.3124987	-0.04722476	0.64417191	0.6410429	NA
ENSG00000289896	0.3472703	-0.004960758	0.63956683	0.9605265	NA
ENSG00000289903	0.3411614	-0.005019795	0.63956816	0.9600572	NA
ENSG00000289907	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289909	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289910	0.3814966	-0.0540943	0.64538118	0.5955783	NA
ENSG00000289912	3.567734	0.2877748	0.56944959	0.210945	0.331022
ENSG00000289913	8.137679	0.04569123	0.44520897	0.8510509	0.9108819
ENSG00000289915	2.804762	0.1703622	0.57890728	0.3831118	0.5247602
ENSG00000289918	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000289923	3.431938	0.185329	0.56947228	0.365225	0.5060247
ENSG00000289924	2.200987	-0.05581429	0.55129889	0.7721863	0.8566919
ENSG00000289926	1.661892	-0.02394629	0.55479484	0.8985988	0.9405853
ENSG00000289928	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289929	5.66759	-0.1541312	0.49423086	0.5111627	0.6470915
ENSG00000289931	4.604534	0.1259462	0.50198966	0.5813551	0.7093803
ENSG00000289933	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000289935	4.904668	-0.1209549	0.50260067	0.5951411	0.7214872
ENSG00000289937	0.3065024	0.04120793	0.64272692	0.6845989	NA
ENSG00000289939	0.3800997	-0.05396633	0.64535615	0.5964086	NA
ENSG00000289943	1.463777	-0.04134626	0.58102354	0.8048196	NA
ENSG00000289945	0.9635827	0.118852	0.65334083	0.3248183	NA
ENSG00000289952	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000289958	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000289960	9.695354	0.58988	0.54206152	0.04115576	0.08351898
ENSG00000289961	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000289962	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289963	0.3828609	-0.05421947	0.64540566	0.5947672	NA
ENSG00000289966	0.3523003	-0.005048991	0.63956883	0.9598251	NA
ENSG00000289968	0.6609981	0.05435427	0.62290068	0.6703044	NA
ENSG00000289970	2.802203	0.2726298	0.61955614	0.1824197	0.2935452
ENSG00000289971	59.21315	0.06458462	0.2680199	0.7701222	0.8554113
ENSG00000289972	0.3016403	0.04066942	0.64265611	0.6883659	NA
ENSG00000289975	24.92435	-0.1551466	0.33708612	0.5288851	0.6633612
ENSG00000289977	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000289978	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000289979	11.15449	-0.2343376	0.44840542	0.3556308	0.4959719
ENSG00000289981	17.50304	0.07540276	0.36493695	0.7629998	0.8510991
ENSG00000289982	0.7834155	0.1544384	0.64807401	0.2747459	NA
ENSG00000289983	4.325186	0.2874537	0.54262472	0.2294173	0.3545877
ENSG00000289984	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000289985	19.7963	0.02068188	0.36324599	0.9339415	0.9629635
ENSG00000289986	0.350781	-0.00495438	0.63956668	0.9605772	NA
ENSG00000289987	1.209525	0.07079011	0.6193611	0.6012577	NA
ENSG00000289988	0.4569145	0.06248864	0.64336072	0.5594557	NA
ENSG00000289989	0.507755	0.01926043	0.63440832	0.858375	NA
ENSG00000289990	0.8030957	0.07910916	0.62264043	0.5563463	NA
ENSG00000289991	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000289993	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000289994	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000289997	1.23823	0.2581351	0.68752736	0.1197818	NA
ENSG00000290000	0.3113335	0.04173652	0.6427977	0.6809125	NA
ENSG00000290002	13.91608	-0.5528919	0.47701831	0.05023305	0.09951448
ENSG00000290003	1.420397	0.2203261	0.64194319	0.2042738	NA
ENSG00000290007	0.3828609	-0.05421947	0.64540566	0.5947672	NA
ENSG00000290009	0.5071997	-0.03928415	0.62824522	0.7402099	NA
ENSG00000290011	3.301344	-0.1278351	0.52866975	0.5538447	0.6856062
ENSG00000290012	1.602211	-0.1218957	0.58737133	0.4909903	0.6293541
ENSG00000290015	18.30658	0.06922184	0.37155696	0.7823279	0.8641835
ENSG00000290018	738.8297	-0.3529658	0.13064589	0.004656111	0.01182381
ENSG00000290021	0.9191877	0.03210132	0.61101249	0.8143432	NA
ENSG00000290023	0.9341287	0.1522948	0.65408204	0.2624743	NA
ENSG00000290024	1.287866	0.1515984	0.63380059	0.315217	NA
ENSG00000290025	8.579166	0.2540081	0.46152126	0.3165484	0.4555003
ENSG00000290026	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290032	9.776682	-0.3490165	0.4626129	0.1843113	0.2959846
ENSG00000290033	68.77562	-0.007453108	0.24518612	0.9715453	0.9847179
ENSG00000290034	0.6228077	0.09412068	0.64355774	0.4285085	NA
ENSG00000290037	0.3065387	0.04121105	0.64272745	0.6845767	NA
ENSG00000290039	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000290040	0.7805263	0.07805546	0.62331618	0.5587268	NA
ENSG00000290041	0.4629314	0.02198895	0.62851727	0.8490221	NA
ENSG00000290043	0.6934609	-0.08716857	0.62019413	0.5313993	NA
ENSG00000290045	6.207107	0.437743	0.56002422	0.09764745	0.1760143
ENSG00000290046	0.4729459	0.06521237	0.64319957	0.5466564	NA
ENSG00000290047	8.447208	0.01093193	0.43231247	0.9645303	0.9810252
ENSG00000290048	2.961763	0.06323745	0.52167772	0.766115	0.8531187
ENSG00000290049	5.595721	0.1561237	0.49757257	0.5038835	0.6410026
ENSG00000290051	7.914627	0.2327856	0.46969056	0.3518965	0.4917102
ENSG00000290055	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290057	0.5007801	0.02166405	0.62653809	0.8541529	NA
ENSG00000290058	7.050381	0.2719516	0.4983386	0.2741405	0.4084342
ENSG00000290065	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290069	3.76682	-0.1137595	0.5152146	0.6066924	0.7308336
ENSG00000290072	0.535014	-0.0830966	0.64513743	0.4613294	NA
ENSG00000290074	1.863519	-0.1221536	0.56508653	0.526891	0.6614993
ENSG00000290076	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290082	156.0161	-0.8184119	0.19872304	4.685375e-06	1.853071e-05
ENSG00000290083	1.629764	0.02948536	0.57105098	0.8662341	0.9202597
ENSG00000290084	3.618447	0.3804847	0.6194222	0.1091432	0.1931696
ENSG00000290085	29.24708	0.4146297	0.36774414	0.1094152	0.1935888
ENSG00000290086	1.770934	0.1317955	0.57364946	0.4862167	0.624858
ENSG00000290089	2.117559	0.1061996	0.5672855	0.5729473	0.7021818
ENSG00000290090	0.3162305	0.04226831	0.64287098	0.677212	NA
ENSG00000290091	2.975402	0.06411483	0.5263597	0.7600479	0.8490081
ENSG00000290093	1.870085	0.2206318	0.61288361	0.2464146	0.3751821
ENSG00000290094	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000290095	1.500787	0.008991286	0.56091032	0.960733	0.9786517
ENSG00000290098	4.869231	0.004662721	0.48598254	0.983728	0.9906873
ENSG00000290102	22.53526	-0.3027731	0.35755831	0.2325003	0.3584238
ENSG00000290107	8.879415	-0.8183673	0.66086108	0.01105989	0.02601945
ENSG00000290110	1.802113	0.06250857	0.55721773	0.7410273	0.8350749
ENSG00000290112	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000290113	0.4998531	0.01939801	0.63479164	0.8567602	NA
ENSG00000290114	8.063662	0.4629218	0.54308647	0.08731294	0.1600133
ENSG00000290117	10.78385	0.6341837	0.55060296	0.03132881	0.06586035
ENSG00000290121	15.75856	-0.2806053	0.40569647	0.2780377	0.4129637
ENSG00000290123	1.245654	-0.04393052	0.60240841	0.7654652	NA
ENSG00000290126	52.56168	0.218705	0.26727406	0.3220467	0.4607976
ENSG00000290127	1.254745	0.1060393	0.60194204	0.5105581	NA
ENSG00000290146	778.1456	-1.466668	0.09508517	5.741725e-56	2.242322e-54
ENSG00000290183	27.09434	-0.003299706	0.63382023	NA	NA
ENSG00000290192	0.4898587	0.01714162	0.63507207	0.8725737	NA
ENSG00000290199	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000290226	0.3800997	-0.05396633	0.64535615	0.5964086	NA
ENSG00000290230	30.71927	-0.1608606	0.32170788	0.5069132	0.643373
ENSG00000290241	4.639096	0.04472884	0.48485222	0.8457512	0.9076129
ENSG00000290242	0.3814851	-0.05409349	0.64538099	0.5955837	NA
ENSG00000290263	338.8026	0.0833175	0.14297455	0.538755	0.671824
ENSG00000290285	1.829498	0.06954629	0.55786674	0.7136077	0.8140285
ENSG00000290292	791.6648	-0.4263881	0.10242525	1.823197e-05	6.717302e-05
ENSG00000290315	162.9125	-0.4726869	0.19395214	0.007001183	0.01717602
ENSG00000290316	1.10559	-0.1868596	0.66944959	0.1880514	NA
ENSG00000290318	765.1028	-0.1117994	0.12850727	0.3636614	0.5045073
ENSG00000290319	14.42858	-0.06840253	0.39006298	0.7852775	0.8663542
ENSG00000290326	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000290338	2.395621	-0.2007575	0.58025775	0.3218584	0.4606178
ENSG00000290355	1.16517	-0.1590919	0.63739375	0.2931254	NA
ENSG00000290357	1.978835	-0.01865593	0.56026927	0.9189801	0.9534181
ENSG00000290363	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290366	19.18372	0.2557636	0.38445084	0.3181265	0.4568773
ENSG00000290368	4.78171	0.1981798	0.53943801	0.3734279	0.514723
ENSG00000290374	157.4623	-0.8130166	0.19222947	2.980628e-06	1.204975e-05
ENSG00000290376	18.85955	-0.5078195	0.43077185	0.06411801	0.1229695
ENSG00000290382	19.71812	-0.137936	0.37418347	0.5839022	0.7115371
ENSG00000290383	59.58381	0.1222534	0.29833839	0.6018063	0.7272499
ENSG00000290385	61.48444	0.113318	0.26811103	0.6082967	0.732166
ENSG00000290386	161.5449	-0.08560782	0.17611103	0.598023	0.7239796
ENSG00000290387	59.91988	-0.3209152	0.31293154	0.1832481	0.2945956
ENSG00000290391	4.371146	-0.1586529	0.69598045	0.1479413	0.2481694
ENSG00000290394	843.0283	-0.1873055	0.14493676	0.1719138	0.2800914
ENSG00000290397	1.921687	0.1409005	0.58514561	0.4425481	0.5822944
ENSG00000290398	144.5942	4.968043	0.34949847	7.894702e-48	2.481433e-46
ENSG00000290399	100.3737	-0.309859	0.23452975	0.1262277	0.2180718
ENSG00000290401	0.6181154	0.09189865	0.64373378	0.4352947	NA
ENSG00000290404	5.579326	-0.1614002	0.48692614	0.4975433	0.6353547
ENSG00000290416	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290418	245.4909	0.7927047	0.15075691	2.156252e-08	1.061765e-07
ENSG00000290421	1.471341	0.01295668	0.56902104	0.9413118	NA
ENSG00000290423	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000290425	807.2597	-0.2252893	0.09013231	0.01063595	0.02511313
ENSG00000290429	3.872059	-0.0930212	0.53967061	0.6497521	0.7651987
ENSG00000290439	36.53537	0.1383719	0.29888048	0.5552441	0.6864503
ENSG00000290440	19.65266	0.3003466	0.43944072	0.2476799	0.3766407
ENSG00000290441	0.3124987	-0.04722476	0.64417191	0.6410429	NA
ENSG00000290445	1.795363	0.1775304	0.60967388	0.3176657	0.456453
ENSG00000290450	855.8796	-0.1028956	0.08237169	0.2035409	0.3214073
ENSG00000290453	59.88013	-0.01729798	0.29221283	0.940488	0.9670924
ENSG00000290455	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290456	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290457	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290460	13.91219	0.1455948	0.39887446	0.5645944	0.6946844
ENSG00000290461	22.3458	0.1459182	0.35977975	0.5601504	0.6910387
ENSG00000290462	9.770127	-0.1445182	0.4274697	0.5640696	0.694271
ENSG00000290463	18.45144	0.02012135	0.59471951	0.8950633	0.9382665
ENSG00000290464	7.910148	0.1258805	0.46223604	0.6035082	0.7284687
ENSG00000290466	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290469	58.9879	0.1968742	0.2674575	0.3728161	0.5141689
ENSG00000290474	7.02287	0.2550452	0.49100713	0.3039321	0.4419005
ENSG00000290476	4.310923	0.1624987	0.52412256	0.4669647	0.605772
ENSG00000290484	1.436831	0.2059289	0.6423075	0.2188432	NA
ENSG00000290490	1.829171	0.1476394	0.61322995	0.3709217	0.5120042
ENSG00000290496	1.481157	0.06242358	0.58880979	0.7019372	0.8051696
ENSG00000290523	0.4766218	0.02025035	0.63605396	0.8484507	NA
ENSG00000290525	3.853013	0.2137457	0.53731431	0.3454793	0.4852436
ENSG00000290529	0.3172697	-0.003910527	0.6395457	0.9688779	NA
ENSG00000290531	3.558987	1.073992	1.28150848	0.001888882	0.005163943
ENSG00000290535	261.1518	0.9920837	0.16250452	5.200313e-11	3.143696e-10
ENSG00000290536	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290537	125.9349	-0.314139	0.20268486	0.0837725	0.1545777
ENSG00000290541	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000290544	2.363776	-0.03128906	0.5362548	0.876622	0.9261953
ENSG00000290545	18.19319	-0.1740604	0.3811848	0.4918638	0.6303272
ENSG00000290546	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290548	60.30829	0.6133766	0.27032004	0.006123318	0.01519809
ENSG00000290549	2.09652	0.04492305	0.56895507	0.8008232	0.8774196
ENSG00000290551	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000290553	3.045725	-0.03677797	0.55081048	0.847793	0.9089234
ENSG00000290554	67.63187	0.4619538	0.24824072	0.02852261	0.06050291
ENSG00000290555	426.19	-0.2460235	0.11068398	0.02162542	0.04739421
ENSG00000290557	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000290560	11.30085	0.2718061	0.44094458	0.2911307	0.4275692
ENSG00000290563	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000290567	0.5141892	-0.03346478	0.62722231	0.7778965	NA
ENSG00000290569	55.02726	-0.1721814	0.26389622	0.4318923	0.5728017
ENSG00000290571	244.1298	0.1748848	0.1591991	0.240213	0.3678931
ENSG00000290573	1.619214	0.1804603	0.65551766	0.2226768	0.3462172
ENSG00000290574	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290576	17.52988	0.3243949	0.38878553	0.2110772	0.3311588
ENSG00000290578	19.22532	0.1678466	0.37704113	0.5066795	0.6432244
ENSG00000290585	7.414936	-0.135104	0.53884036	0.5230669	0.6577836
ENSG00000290587	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000290588	369.1221	-0.0211928	0.11472881	0.8484089	0.9093187
ENSG00000290589	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290592	1.815576	0.3507357	0.73734616	0.06097772	0.1177451
ENSG00000290594	4.401145	-0.1250033	0.51989827	0.5699632	0.6993838
ENSG00000290596	0.4685947	-0.02584936	0.63689619	0.8067386	NA
ENSG00000290597	0.4966105	0.02392853	0.62694767	0.8387925	NA
ENSG00000290600	112.3721	0.7679658	0.25515088	0.0003723814	0.001142622
ENSG00000290603	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290606	14.22575	0.1263225	0.43288461	0.6117454	0.735083
ENSG00000290609	0.3071021	-0.004973092	0.6395671	0.9604285	NA
ENSG00000290611	1.750982	0.1786586	0.61435706	0.3071215	0.4452196
ENSG00000290613	5.396365	0.4893704	0.61238554	0.0658571	0.1258345
ENSG00000290614	0.6013616	-0.004852941	0.62207814	0.9682905	NA
ENSG00000290615	41.00229	0.7355981	0.33666414	0.00409735	0.01051932
ENSG00000290616	1.154352	0.01433262	0.57444536	0.9333315	NA
ENSG00000290641	0.4670032	0.05776028	0.64569328	0.5740303	NA
ENSG00000290642	0.4524604	0.0566125	0.64543909	0.5813581	NA
ENSG00000290644	0.3372899	0.04252575	0.64289934	0.675453	NA
ENSG00000290655	0.3124987	-0.04722476	0.64417191	0.6410429	NA
ENSG00000290656	0.4524604	0.0566125	0.64543909	0.5813581	NA
ENSG00000290658	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290659	35.54731	0.2559879	0.58081947	0.2388267	0.3662065
ENSG00000290660	0.4623207	0.06340295	0.64330245	0.5551232	NA
ENSG00000290666	0.946804	0.1532285	0.65456465	0.259829	NA
ENSG00000290670	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290671	14.23675	-0.3116069	0.41165831	0.2318194	0.3576739
ENSG00000290672	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290673	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290674	10.20203	-1.72434	1.43651231	0.0003727292	0.001143371
ENSG00000290677	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000290678	1.030132	0.1391095	0.64975862	0.2961117	NA
ENSG00000290680	1.001058	-0.1709126	0.66248439	0.2180815	NA
ENSG00000290682	280.0594	-0.02799899	0.17466051	0.8621724	0.9175188
ENSG00000290683	26.27035	0.2424507	0.37983143	0.3422253	0.4818275
ENSG00000290687	279.7381	-0.4817512	0.14084818	0.0003039992	0.0009452849
ENSG00000290688	33.09839	-0.05773681	0.32105798	0.8110967	0.8843911
ENSG00000290689	3325.893	0.06110059	0.0575194	0.2839672	0.4193372
ENSG00000290690	85.36244	0.890405	0.25284913	3.415585e-05	0.0001215367
ENSG00000290692	0.7184814	0.114002	0.64845902	0.3533128	NA
ENSG00000290696	1.398528	0.0737631	0.5888698	0.6549233	NA
ENSG00000290697	1.184355	0.2412439	0.6797926	0.1364135	NA
ENSG00000290699	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000290700	2.652357	-0.2157064	0.58506419	0.2907329	0.4272123
ENSG00000290705	0.3070813	-0.004898155	0.63956543	0.9610242	NA
ENSG00000290706	63.08587	-0.205972	0.28358323	0.3674488	0.5083553
ENSG00000290710	3.138657	0.5496855	0.79914844	0.02509794	0.05407538
ENSG00000290711	0.1508201	0.0187898	0.64031258	0.8514113	NA
