gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000265257	0.5791618	-0.01081842	0.26888382	0.502043	NA
ENSG00000265260	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265262	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000265282	0.1990472	-0.004806995	0.26662484	0.7570404	NA
ENSG00000265287	4.743502	0.005143054	0.23089498	0.886776	NA
ENSG00000265289	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000265293	0.1994257	-0.00481752	0.26662711	0.7565374	NA
ENSG00000265298	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000265313	4.526748	-0.03371597	0.24866951	0.3799023	NA
ENSG00000265315	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000265319	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000265337	1.183384	-0.01665857	0.26732773	0.4170958	NA
ENSG00000265340	1.205623	-0.00336355	0.26026468	0.8686413	NA
ENSG00000265342	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000265349	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000265354	4298.258	0.01664399	0.07770424	0.7428655	0.9369673
ENSG00000265369	0.6062281	0.008771066	0.26798178	0.5794199	NA
ENSG00000265386	0.815015	0.01325074	0.26832756	0.4586604	NA
ENSG00000265393	0.7589054	0.01207657	0.26813229	0.4869068	NA
ENSG00000265394	0.1981545	-0.00478211	0.2666195	0.7582301	NA
ENSG00000265399	7.855413	0.001006509	0.21909379	0.9798479	NA
ENSG00000265401	0.5725403	0.008488624	0.26785066	0.5912567	NA
ENSG00000265413	15.13831	0.05068302	0.22827533	0.3147091	0.7176573
ENSG00000265417	360.7606	-0.1330135	0.14859612	0.06365685	0.3382041
ENSG00000265425	0.5841416	-0.01091563	0.26890022	0.4992567	NA
ENSG00000265451	126.0234	0.01871349	0.12874935	0.727639	0.9315473
ENSG00000265453	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265458	241.9599	0.05861816	0.12514452	0.318724	0.7202124
ENSG00000265469	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000265474	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000265477	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000265478	5.732525	-0.05646338	0.2701538	0.1984564	NA
ENSG00000265479	286.0235	-0.02202141	0.11467797	0.6871142	0.9182367
ENSG00000265480	0.6663536	0.009240641	0.26821195	0.5600263	NA
ENSG00000265484	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000265485	34.26437	-0.09397774	0.25568675	0.1359299	0.5005639
ENSG00000265489	0.1993329	-0.00481494	0.26662655	0.7566607	NA
ENSG00000265491	3359.193	-0.04380775	0.07653863	0.3916121	0.7810574
ENSG00000265494	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000265531	0.5982001	-0.01099315	0.26898824	0.4954869	NA
ENSG00000265533	0.4014997	-0.001529037	0.26599866	0.921489	NA
ENSG00000265542	1.191778	-0.004200598	0.26051242	0.8359326	NA
ENSG00000265552	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000265554	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000265559	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265564	0.4041521	0.006584383	0.26711287	0.6742922	NA
ENSG00000265566	0.9964166	0.01992395	0.27027225	0.3373525	NA
ENSG00000265574	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000265590	1179.144	-0.07384174	0.09526073	0.1995094	0.5948155
ENSG00000265618	0.6062281	0.008771066	0.26798178	0.5794199	NA
ENSG00000265625	11.32292	0.05530589	0.24492673	0.2617617	NA
ENSG00000265646	1006.549	0.2535773	0.17573653	0.006200414	0.07631028
ENSG00000265666	3.400253	-0.0002260237	0.23568449	0.9946927	NA
ENSG00000265675	0.3873173	0.006386269	0.26705101	0.6832415	NA
ENSG00000265681	8317.046	-0.07111312	0.087792	0.2010381	0.5964745
ENSG00000265683	91.8731	-0.07238229	0.17717678	0.2343321	0.6358311
ENSG00000265684	0.5731262	0.00849375	0.26785297	0.5910412	NA
ENSG00000265688	89.50991	0.0149147	0.14241214	0.7760349	0.9458983
ENSG00000265690	7.655222	0.03657275	0.24748093	0.362246	NA
ENSG00000265692	99.77757	-0.02339525	0.13631584	0.6628738	0.9110627
ENSG00000265697	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265702	1.745156	-0.02690089	0.26988244	0.2930194	NA
ENSG00000265706	0.5962896	0.008778928	0.26789685	0.580835	NA
ENSG00000265713	7.63325	0.02817921	0.22852368	0.5051915	NA
ENSG00000265728	6.398234	0.04982547	0.26323096	0.2374747	NA
ENSG00000265733	7.963598	-0.04543647	0.24323747	0.3164324	NA
ENSG00000265735	15.36792	0.002590936	0.21532135	0.9495521	0.9888002
ENSG00000265737	0.3845065	-0.001491744	0.2659974	0.9233879	NA
ENSG00000265745	0.5791059	-0.01081777	0.26888341	0.5020678	NA
ENSG00000265746	1.831906	0.03913661	0.28906599	0.1326231	NA
ENSG00000265749	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000265750	10.67825	0.02353207	0.21923654	0.5864207	NA
ENSG00000265752	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265758	0.3705698	0.006183741	0.2669908	0.6924475	NA
ENSG00000265763	269.6878	-0.354978	0.24440785	0.002890257	0.04473574
ENSG00000265766	0.4214737	-0.001522664	0.2659985	0.9218132	NA
ENSG00000265778	9.818267	0.06459507	0.2613534	0.1984141	NA
ENSG00000265790	0.4020147	-0.001500013	0.26599724	0.9229687	NA
ENSG00000265798	0.9553184	-0.01253496	0.26619561	0.5096472	NA
ENSG00000265800	1.463062	0.03041429	0.2788171	0.2006801	NA
ENSG00000265801	2.471814	0.03061122	0.27350217	0.2454126	NA
ENSG00000265802	0.3705698	0.006183741	0.2669908	0.6924475	NA
ENSG00000265808	6436.208	-0.1248904	0.09431421	0.04138889	0.2657283
ENSG00000265817	417.7296	-0.07058448	0.11477762	0.2389401	0.6409648
ENSG00000265818	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265840	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000265863	0.3923853	-0.008592229	0.26773994	0.5899637	NA
ENSG00000265881	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000265888	3.483921	-0.03432314	0.26242119	0.3063567	NA
ENSG00000265897	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265907	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265908	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000265912	0.9848445	-0.007304792	0.26133709	0.720215	NA
ENSG00000265916	7.851393	0.03911199	0.2391935	0.370065	NA
ENSG00000265927	10.19912	0.05801314	0.25889912	0.2226811	NA
ENSG00000265933	203.3419	-0.3257551	0.26846634	0.005638018	0.07179281
ENSG00000265935	0.4242244	0.006808989	0.26718644	0.664215	NA
ENSG00000265939	0.4455967	0.007045263	0.26726823	0.6536857	NA
ENSG00000265942	1.094646	0.01847173	0.27046085	0.3482826	NA
ENSG00000265943	1.981738	0.008542564	0.25097297	0.7544204	NA
ENSG00000265962	0.9679704	-0.02056269	0.27270386	0.2981492	NA
ENSG00000265967	18.53951	0.02545981	0.19550951	0.5974677	0.8878178
ENSG00000265972	505.0178	0.1239262	0.13101078	0.07051815	0.3575948
ENSG00000265973	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000265984	0.395178	-0.001430728	0.26599517	0.9264983	NA
ENSG00000265992	2.770218	-0.002611145	0.24105728	0.9342475	NA
ENSG00000265994	7.89895	-0.01029662	0.21746048	0.8017796	NA
ENSG00000266003	0.3921803	-0.008587615	0.26773757	0.5901612	NA
ENSG00000266010	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000266014	0.2224602	0.003432798	0.26629347	0.8249032	NA
ENSG00000266028	7296.426	0.07976119	0.08127603	0.1411138	0.5098486
ENSG00000266036	0.7900389	0.005062968	0.26303477	0.7848874	NA
ENSG00000266049	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000266053	36.97172	0.03546454	0.17929664	0.4970619	0.8395691
ENSG00000266059	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000266066	4.324731	0.005772758	0.2343267	0.8684375	NA
ENSG00000266074	602.4468	-0.04388855	0.10331721	0.4350231	0.806916
ENSG00000266076	27.35885	-0.02117665	0.25498346	0.4770095	0.8301332
ENSG00000266079	13.21416	0.02835015	0.21268741	0.5373132	0.8588946
ENSG00000266086	1504.537	0.4444526	0.15638953	4.534096e-05	0.001576755
ENSG00000266088	30.49768	-0.004470881	0.17173681	0.9272544	0.9839701
ENSG00000266094	450.9124	-0.01290598	0.10367672	0.8118927	0.9557317
ENSG00000266100	0.5656616	0.001306875	0.26588393	0.9332292	NA
ENSG00000266111	4.105775	-0.03644085	0.25625555	0.3261176	NA
ENSG00000266117	0.996559	-0.01758944	0.27181487	0.3349442	NA
ENSG00000266126	10.11579	0.02604569	0.2170603	0.5577167	NA
ENSG00000266127	5.96321	-0.03405013	0.24186855	0.4032187	NA
ENSG00000266145	1.608566	0.002516326	0.2502427	0.9252346	NA
ENSG00000266153	0.4041521	0.006584383	0.26711287	0.6742922	NA
ENSG00000266160	0.3873207	0.006386312	0.26705103	0.6832395	NA
ENSG00000266171	0.570513	-0.005016166	0.26629361	0.7521029	NA
ENSG00000266173	1874.47	-0.05824198	0.09509697	0.3011949	0.7053471
ENSG00000266187	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000266200	10.97378	0.02965252	0.21724461	0.5136747	NA
ENSG00000266208	17.21746	-0.002298165	0.18988989	0.9604593	0.9913463
ENSG00000266213	0.3923756	-0.008592123	0.26773989	0.5899682	NA
ENSG00000266222	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000266236	6.01963	0.01434942	0.22687557	0.7123902	NA
ENSG00000266237	1.992237	-0.02246477	0.2668402	0.3557159	NA
ENSG00000266242	1.013215	0.01429957	0.26948252	0.4185801	NA
ENSG00000266256	2.635271	-0.008121116	0.24664554	0.7835092	NA
ENSG00000266258	1.69407	0.01679439	0.26145724	0.4874856	NA
ENSG00000266261	0.6147621	-0.006176682	0.26485515	0.7226297	NA
ENSG00000266265	31.39157	0.03936126	0.18671396	0.4523054	0.8174729
ENSG00000266268	0.1990834	-0.004808004	0.26662506	0.7569921	NA
ENSG00000266278	269.7413	-0.01890313	0.11134022	0.7288857	0.931686
ENSG00000266279	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000266288	0.3705698	0.006183741	0.2669908	0.6924475	NA
ENSG00000266289	2.357273	0.01472328	0.24984608	0.620105	NA
ENSG00000266290	10.44036	-0.04063085	0.22948745	0.3821059	NA
ENSG00000266296	20.73285	0.04161876	0.21108335	0.4055781	0.7901251
ENSG00000266302	10.19003	-0.0263494	0.23575069	0.5054014	NA
ENSG00000266304	4.319497	-0.007465913	0.23601731	0.8280352	NA
ENSG00000266306	5.926754	-0.1222928	0.4082787	0.01868678	NA
ENSG00000266313	6.599091	-0.00321252	0.21936174	0.9357199	NA
ENSG00000266338	1643.781	0.008732404	0.07826152	0.8634386	0.9674477
ENSG00000266340	54.8161	-0.6953144	0.54947367	0.001108055	0.02188555
ENSG00000266357	1944.387	0.4799613	0.14170861	6.460434e-06	0.0002997386
ENSG00000266368	2.480012	0.01481979	0.25221489	0.603237	NA
ENSG00000266369	1.337826	0.006048172	0.25615777	0.7979911	NA
ENSG00000266371	21.14626	-0.005440704	0.18836489	0.9072763	0.9797443
ENSG00000266373	0.6283814	0.009389206	0.26787969	0.5620916	NA
ENSG00000266378	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000266385	1.476942	0.01600712	0.26346881	0.4784042	NA
ENSG00000266397	1.403618	0.005502815	0.25970952	0.7943385	NA
ENSG00000266401	77.8269	-0.08376832	0.18671585	0.1863045	0.58019
ENSG00000266402	18.34906	0.04207064	0.21128467	0.401502	0.7871562
ENSG00000266412	12445.84	0.007768269	0.07540058	0.8765534	0.9720214
ENSG00000266420	0.1854891	0.0034319	0.26629328	0.8249482	NA
ENSG00000266441	3.158792	-0.003318917	0.23855999	0.9195033	NA
ENSG00000266445	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000266450	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000266456	0.8001468	-0.009045408	0.26565009	0.6112527	NA
ENSG00000266467	1.570135	-0.03715019	0.28902588	0.1301777	NA
ENSG00000266469	29.93962	-0.005969283	0.17493696	0.9023157	0.9787053
ENSG00000266472	1425.471	0.03363287	0.09351528	0.5367134	0.8585948
ENSG00000266473	0.2228787	0.003436648	0.26629427	0.8247104	NA
ENSG00000266489	0.4809515	-0.004987484	0.26650676	0.7505634	NA
ENSG00000266490	50.48665	0.03006267	0.16034948	0.5693218	0.8731993
ENSG00000266495	2.802242	-0.02334484	0.259858	0.4121259	NA
ENSG00000266497	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000266498	19.65425	0.02698444	0.20205554	0.5701569	0.87353
ENSG00000266501	4.81358	-0.01996357	0.2345708	0.5975175	NA
ENSG00000266505	1.426713	-0.0003034996	0.25606925	0.9895061	NA
ENSG00000266513	2.15057	-0.02585966	0.26158142	0.3727461	NA
ENSG00000266521	1.184358	-0.004055784	0.25847537	0.8518648	NA
ENSG00000266522	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000266524	1.646255	-0.004529347	0.25274914	0.8591566	NA
ENSG00000266529	0.199404	-0.004816915	0.26662698	0.7565663	NA
ENSG00000266537	0.4014114	-0.001498618	0.26599764	0.9230378	NA
ENSG00000266538	7.143118	0.008737883	0.22487571	0.8209592	NA
ENSG00000266554	1.031528	0.01073347	0.26151042	0.6166058	NA
ENSG00000266573	104.7218	0.01080858	0.13597996	0.8374024	0.9617678
ENSG00000266578	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000266579	1.543718	-0.01809296	0.26339735	0.445701	NA
ENSG00000266588	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000266598	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000266601	1.795795	-0.008711698	0.25296618	0.7395159	NA
ENSG00000266602	3.342777	-0.01732803	0.24656969	0.5902481	NA
ENSG00000266613	3.691551	0.04345619	0.27703561	0.1961585	NA
ENSG00000266614	1.189785	-0.01256594	0.25960959	0.5912324	NA
ENSG00000266642	0.9704425	-0.02091443	0.27284194	0.2940184	NA
ENSG00000266648	0.3782447	-0.001396688	0.2659913	0.9282457	NA
ENSG00000266651	0.5731256	0.008493745	0.26785297	0.5910414	NA
ENSG00000266667	1.111709	0.01599458	0.27014566	0.3816847	NA
ENSG00000266677	0.5791618	-0.01081842	0.26888382	0.502043	NA
ENSG00000266680	74.6143	-0.02432616	0.14825658	0.6457906	0.9052881
ENSG00000266693	0.5837207	-0.005185184	0.26633205	0.7442424	NA
ENSG00000266708	0.5558547	0.00834438	0.26778583	0.5973511	NA
ENSG00000266714	202.0875	0.06714695	0.15175884	0.2646028	0.668911
ENSG00000266718	3.564578	-0.01430073	0.23893962	0.6789351	NA
ENSG00000266728	1.110589	0.01581606	0.27004701	0.3857776	NA
ENSG00000266733	0.8623345	0.005347835	0.26419043	0.7626381	NA
ENSG00000266736	26.07313	0.04336182	0.20566618	0.3978564	0.7852776
ENSG00000266743	107.1834	0.07649049	0.17098393	0.2167194	0.6138092
ENSG00000266744	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000266765	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000266783	32.97929	-0.0412157	0.19335209	0.4292728	0.8027882
ENSG00000266801	9.253998	-0.04655533	0.24393447	0.3081462	NA
ENSG00000266803	0.2032838	0.003441849	0.26629534	0.8244499	NA
ENSG00000266805	10.43671	0.02065209	0.21564986	0.6341412	NA
ENSG00000266818	0.4214526	-0.001527985	0.2659987	0.9215422	NA
ENSG00000266820	8.57587	-0.07514496	0.30873396	0.09256045	NA
ENSG00000266821	7.590731	0.05916282	0.26986782	0.1933702	NA
ENSG00000266824	0.9728129	0.008197855	0.26253812	0.6789106	NA
ENSG00000266826	0.5979354	-0.01099017	0.26898636	0.4955999	NA
ENSG00000266830	0.384781	-0.001524286	0.2659984	0.9217313	NA
ENSG00000266835	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000266839	0.5713817	-0.005045634	0.26630158	0.7507115	NA
ENSG00000266844	3.389145	-0.04224045	0.27702581	0.197936	NA
ENSG00000266846	29.83184	-0.01255311	0.17743264	0.7969207	0.9501054
ENSG00000266869	139.7951	-0.6368282	0.39479242	0.0007707018	0.0163232
ENSG00000266872	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000266876	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000266893	4.517413	0.008177235	0.23176233	0.821005	NA
ENSG00000266896	28.63519	-0.07368828	0.22053802	0.2123741	0.6078394
ENSG00000266897	1.015652	0.0007402568	0.25972291	0.9712228	NA
ENSG00000266899	0.2221179	0.003429645	0.26629282	0.8250612	NA
ENSG00000266900	8.46576	0.0390537	0.2365791	0.3776686	NA
ENSG00000266903	15.70405	0.05027512	0.22845037	0.3169167	0.7195985
ENSG00000266904	11.70635	0.02514855	0.23241239	0.5313384	NA
ENSG00000266907	0.387363	0.006386665	0.26705116	0.6832232	NA
ENSG00000266908	0.1927464	-0.004725184	0.26660672	0.7609643	NA
ENSG00000266910	6.316265	0.07211032	0.30007311	0.1096046	NA
ENSG00000266913	3.598864	0.01829283	0.24312617	0.5907533	NA
ENSG00000266916	41.60246	-0.04421869	0.17753854	0.4151751	0.7947216
ENSG00000266918	113.4727	0.07375132	0.16254733	0.2298555	0.6314153
ENSG00000266920	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000266921	39.76005	0.03586037	0.17513905	0.4960124	0.8390269
ENSG00000266922	0.7837248	0.005117343	0.26310417	0.7821595	NA
ENSG00000266923	0.3951678	-0.00143525	0.26599569	0.9262661	NA
ENSG00000266925	0.6145732	-0.00620525	0.26486735	0.7213797	NA
ENSG00000266928	30.79068	0.2426187	0.40917554	0.0192602	0.1674459
ENSG00000266929	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000266932	0.9766971	-0.01527387	0.26580055	0.4610798	NA
ENSG00000266933	2.603422	0.002862117	0.24161697	0.927369	NA
ENSG00000266934	0.4132472	-0.001110945	0.26595993	0.9429263	NA
ENSG00000266946	3.852438	0.0003502551	0.24096731	0.9911618	NA
ENSG00000266947	39.21216	-0.01350545	0.16883483	0.7865594	0.9476094
ENSG00000266950	1.19481	-0.003703275	0.25833869	0.8648873	NA
ENSG00000266951	0.4041521	0.006584383	0.26711287	0.6742922	NA
ENSG00000266952	0.7972472	-0.01339352	0.27008706	0.4221776	NA
ENSG00000266953	1.195871	-0.02182364	0.2744913	0.2662665	NA
ENSG00000266954	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000266962	425.9317	-0.01555528	0.11113834	0.7747552	0.9456542
ENSG00000266964	8.918518	0.02879328	0.22622696	0.5039314	NA
ENSG00000266965	26.54957	0.02776916	0.19040313	0.5740069	0.8756559
ENSG00000266967	1086.543	-0.1231063	0.11035785	0.0586874	0.3235715
ENSG00000266968	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000266969	0.3784011	-0.001425341	0.2659946	0.9267746	NA
ENSG00000266970	18.86792	0.02215073	0.19131582	0.645834	0.9052881
ENSG00000266973	0.5654175	0.001306237	0.26588395	0.9332615	NA
ENSG00000266976	1.051049	-0.002399255	0.25985061	0.906968	NA
ENSG00000266977	0.7907858	0.01235848	0.26798142	0.4834331	NA
ENSG00000266979	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000266980	2.853993	0.02052577	0.25276038	0.5017672	NA
ENSG00000266983	19.0346	0.0414048	0.20996242	0.408914	0.7913739
ENSG00000266984	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000266988	0.9693791	-0.01534987	0.26574517	0.4605213	NA
ENSG00000266992	32.84091	-0.02501746	0.17488964	0.6217489	0.8966581
ENSG00000266993	17.62496	0.09380643	0.2809339	0.119074	0.4682801
ENSG00000266995	0.4041521	0.006584383	0.26711287	0.6742922	NA
ENSG00000266998	0.6462134	0.009711071	0.26787295	0.5526534	NA
ENSG00000267001	17.09216	0.0263576	0.22363129	0.5396499	0.8604307
ENSG00000267002	320.6759	0.0428915	0.12122832	0.4489712	0.8149173
ENSG00000267006	3.548726	-0.033334	0.25505294	0.3531912	NA
ENSG00000267009	17.97937	-0.06075762	0.23147886	0.2570425	0.6607247
ENSG00000267011	1.10624	-0.01735163	0.26589172	0.4265798	NA
ENSG00000267013	3.513774	-0.00521449	0.24189533	0.8684104	NA
ENSG00000267014	0.1378974	0.002822725	0.26617818	0.8556037	NA
ENSG00000267016	29.6462	0.01055322	0.1753391	0.8290284	0.9594603
ENSG00000267019	0.816348	0.01328651	0.26834113	0.4577157	NA
ENSG00000267022	26.4719	-0.004360418	0.2486848	0.8756925	0.9714733
ENSG00000267023	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000267026	0.7016989	-0.00281279	0.26343557	0.8746113	NA
ENSG00000267028	1.01038	0.01424955	0.26946387	0.4197532	NA
ENSG00000267030	5.544455	0.03838554	0.2508635	0.3365773	NA
ENSG00000267032	0.2225857	0.003433954	0.26629371	0.8248453	NA
ENSG00000267035	0.202233	0.003431235	0.26629315	0.8249816	NA
ENSG00000267040	164.2768	0.0406218	0.13498775	0.4679782	0.825502
ENSG00000267041	1340.067	0.0388403	0.08784033	0.4700711	0.826394
ENSG00000267042	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000267046	6.634406	0.008438071	0.22648362	0.8244707	NA
ENSG00000267048	2.651846	0.002752771	0.24975488	0.9191337	NA
ENSG00000267051	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000267052	21.15203	0.04702764	0.22287254	0.346786	0.7463723
ENSG00000267053	35.18953	0.02421171	0.17437204	0.6325154	0.8999444
ENSG00000267054	0.4039059	0.006580747	0.26711161	0.6744576	NA
ENSG00000267055	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000267056	14.79224	-0.05978776	0.24056069	0.2493584	0.6524202
ENSG00000267057	3.126554	-0.01227341	0.24603045	0.6906798	NA
ENSG00000267058	716.7309	-0.07940623	0.10821267	0.1875377	0.5820841
ENSG00000267059	154.2266	-0.04030414	0.15443838	0.4634511	0.8234055
ENSG00000267060	57.3316	-0.05200288	0.18410634	0.349866	0.7492698
ENSG00000267061	0.1852849	0.003429645	0.26629282	0.8250612	NA
ENSG00000267064	52.1345	-0.08471632	0.20338525	0.1801845	0.5721192
ENSG00000267065	6.043565	0.0218217	0.23053944	0.5824505	NA
ENSG00000267069	1.804664	-0.03476822	0.28014341	0.1871878	NA
ENSG00000267070	0.4014284	-0.001481199	0.26599703	0.9239251	NA
ENSG00000267073	6.334298	0.02570243	0.23305989	0.5222465	NA
ENSG00000267074	0.5996699	-0.005213807	0.2662643	0.7439051	NA
ENSG00000267075	1.375085	-0.01470536	0.26167546	0.5234072	NA
ENSG00000267076	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000267077	3.160955	-0.003147455	0.23853259	0.9236509	NA
ENSG00000267078	2.207695	-0.003895003	0.24632872	0.8935424	NA
ENSG00000267079	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000267080	924.4079	-0.04440095	0.09504895	0.4222768	0.799099
ENSG00000267081	0.3986236	-0.008673621	0.2677756	0.5866089	NA
ENSG00000267082	32.17627	-0.01268111	0.16942991	0.7987494	0.9508181
ENSG00000267083	5.407528	0.03165354	0.2491699	0.3953198	NA
ENSG00000267088	4.003762	-0.005410371	0.23292976	0.8784171	NA
ENSG00000267091	0.6062281	0.008771066	0.26798178	0.5794199	NA
ENSG00000267092	0.9884845	0.009687839	0.2612928	0.6476388	NA
ENSG00000267096	18.33054	0.08693832	0.26529103	0.1430485	0.5136333
ENSG00000267097	0.3923427	-0.008591764	0.2677397	0.5899836	NA
ENSG00000267098	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000267100	1113.586	0.0155286	0.08668601	0.7681142	0.9442863
ENSG00000267101	2.765421	-0.06062664	0.31749813	0.06381612	NA
ENSG00000267102	172.437	-0.004032401	0.1229659	0.9398114	0.9865566
ENSG00000267104	4.069061	0.002674554	0.23466554	0.9381539	NA
ENSG00000267106	399.2271	0.1429867	0.15252832	0.05220172	0.3026806
ENSG00000267107	150.1157	-0.06037696	0.14916985	0.3055372	0.7089612
ENSG00000267108	2.672103	-0.009717345	0.24722042	0.742711	NA
ENSG00000267114	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000267115	2.562793	-0.02152878	0.25791165	0.4499251	NA
ENSG00000267116	0.3861079	-0.008509489	0.26770415	0.5933854	NA
ENSG00000267119	5.748698	0.01041297	0.22738349	0.7842281	NA
ENSG00000267120	18.11379	-0.02590171	0.20024996	0.5861374	0.8821003
ENSG00000267121	38.83729	0.1155642	0.25860815	0.09906672	0.4259143
ENSG00000267122	0.4013912	-0.001527207	0.26599867	0.9215818	NA
ENSG00000267123	240.9902	-0.1329774	0.16957057	0.06995958	0.3563376
ENSG00000267127	11.87273	0.05222696	0.24194427	0.2821451	NA
ENSG00000267128	6.942525	0.04747068	0.25680481	0.2671314	NA
ENSG00000267130	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000267133	2.478156	-0.01793867	0.25297781	0.5409079	NA
ENSG00000267134	0.202076	0.003429645	0.26629282	0.8250612	NA
ENSG00000267136	0.4214821	-0.001532397	0.26599883	0.9213177	NA
ENSG00000267140	1.522961	-0.005265082	0.25604246	0.82316	NA
ENSG00000267142	0.4442357	0.007026781	0.26726123	0.6545143	NA
ENSG00000267144	0.1930539	-0.004731366	0.26660876	0.7606585	NA
ENSG00000267145	0.6663536	0.009240641	0.26821195	0.5600263	NA
ENSG00000267147	48.83998	-0.1134	0.23805762	0.1061776	0.4423634
ENSG00000267149	0.8884715	0.01214057	0.2688808	0.4711199	NA
ENSG00000267152	27.79618	-0.03014832	0.19268372	0.5433121	0.8616155
ENSG00000267157	5.816325	0.04758661	0.26665897	0.2323901	NA
ENSG00000267160	78.52713	-0.04204352	0.16015054	0.4443161	0.8125132
ENSG00000267162	0.1993118	-0.004814354	0.26662643	0.7566887	NA
ENSG00000267165	2.746771	0.02743215	0.26221284	0.3542932	NA
ENSG00000267169	43.5725	-0.04653236	0.184884	0.3909337	0.7803685
ENSG00000267172	0.9682557	-0.006495545	0.26299786	0.7316403	NA
ENSG00000267175	0.4442357	0.007026781	0.26726123	0.6545143	NA
ENSG00000267179	2.158614	-0.01016074	0.25679499	0.6757499	NA
ENSG00000267185	0.9541974	-0.01250278	0.26618398	0.5105532	NA
ENSG00000267191	59.91132	-0.0346632	0.15997133	0.5180383	0.8474978
ENSG00000267192	0.2026198	0.003435148	0.26629396	0.8247855	NA
ENSG00000267193	3.644637	-0.003274974	0.23692447	0.9222503	NA
ENSG00000267197	1.800468	0.01336983	0.25609205	0.6047566	NA
ENSG00000267198	3.644764	-0.003182857	0.23605629	0.92524	NA
ENSG00000267199	94.67221	0.044164	0.1609527	0.4247375	0.8009309
ENSG00000267201	1.792264	0.00518594	0.25212734	0.8418707	NA
ENSG00000267203	0.5979354	-0.01099017	0.26898636	0.4955999	NA
